season_year,bid_amount,date,effective_date,id,is_pending,rating,status,type,team_id,team_code,member_id,player_id,player_name,to_team_id,to_team_code,from_team_id,from_team_code
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4262921,,0,,0,
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4241479,,0,,0,
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},-16016,,0,,0,
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},5528,,0,,0,
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4249087,,0,,0,
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2972091,,0,,0,
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},16782,,0,,0,
2020,0,,,d0bb2280-c3d5-41ea-84c3-90a1a41b304b,False,0,EXECUTED,DRAFT,3,MXLB,{C3FCDEE0-434E-498F-9793-E68E81750B9B},13934,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3139477,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},15847,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3045147,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},13981,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},14924,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3059915,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4241985,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},15072,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4241389,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},13295,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4035004,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4035403,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4360438,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3045138,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3931398,,0,,0,
2020,0,,,a826e248-25b1-475d-93eb-90c9367e8fcd,False,0,EXECUTED,DRAFT,2,GFM,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3910544,,0,,0,
2020,0,,,c02a6d77-3f02-48fb-9133-a6fd161fde7a,False,0,EXECUTED,FREEAGENT,2,GFM,{993EA943-A216-4580-B13F-5EA5E1E8A1EB},3915165,,2,GFM,0,
2020,0,,,c02a6d77-3f02-48fb-9133-a6fd161fde7a,False,0,EXECUTED,FREEAGENT,2,GFM,{993EA943-A216-4580-B13F-5EA5E1E8A1EB},3045138,,0,,2,GFM
2020,0,,,4dbc1f1c-a26f-42f0-ae17-2c13c589fff1,False,0,EXECUTED,FREEAGENT,2,GFM,{993EA943-A216-4580-B13F-5EA5E1E8A1EB},15966,,2,GFM,0,
2020,0,,,4dbc1f1c-a26f-42f0-ae17-2c13c589fff1,False,0,EXECUTED,FREEAGENT,2,GFM,{993EA943-A216-4580-B13F-5EA5E1E8A1EB},4035403,,0,,2,GFM
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2976316,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2979843,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},16733,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},15825,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},13983,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3116365,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4048244,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2580,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2573079,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4035676,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3051439,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4046692,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4239993,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4036431,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4240631,,0,,0,
2020,0,,,2bba593d-ed8f-44ac-b0e5-872e3d835a6d,False,0,EXECUTED,DRAFT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4038941,,0,,0,
2020,3,,,c02478be-36f4-47de-ac80-5afd2c20f7f2,False,0,EXECUTED,WAIVER,7,JAGB,NightlyLeagueUpdateTaskProcessor,3916945,,7,JAGB,0,
2020,3,,,c02478be-36f4-47de-ac80-5afd2c20f7f2,False,0,EXECUTED,WAIVER,7,JAGB,NightlyLeagueUpdateTaskProcessor,2587819,,0,,7,JAGB
2020,0,,,805cfc27-a866-48db-b773-2879a79bab90,False,0,EXECUTED,FREEAGENT,3,MXLB,{C9FF03EB-CBFA-465C-A9AE-F0C3B2A7F3B1},4052042,,3,MXLB,0,
2020,0,,,805cfc27-a866-48db-b773-2879a79bab90,False,0,EXECUTED,FREEAGENT,3,MXLB,{C9FF03EB-CBFA-465C-A9AE-F0C3B2A7F3B1},13934,,0,,3,MXLB
2020,0,,,6bdac951-5fb1-42fd-bf8e-d9a2df9d0062,False,0,EXECUTED,FREEAGENT,3,MXLB,{C9FF03EB-CBFA-465C-A9AE-F0C3B2A7F3B1},3043234,,3,MXLB,0,
2020,0,,,6bdac951-5fb1-42fd-bf8e-d9a2df9d0062,False,0,EXECUTED,FREEAGENT,3,MXLB,{C9FF03EB-CBFA-465C-A9AE-F0C3B2A7F3B1},4249087,,0,,3,MXLB
2020,0,,,fc53af32-2c6f-4964-a6eb-02b88f59bab1,False,0,EXECUTED,FREEAGENT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},11923,,1,PCX,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3051392,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3116406,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4242335,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3925357,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2576414,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3916387,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},13229,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3052876,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4241463,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4039359,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3121427,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3121410,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3916945,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},-16011,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},5536,,0,,0,
2020,0,,,fe3d06b7-4f3f-460b-b018-e42e50703f2d,False,0,EXECUTED,DRAFT,9,CHLK,{C3FCDEE0-434E-498F-9793-E68E81750B9B},17372,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3043078,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},16800,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3115364,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2977187,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2577417,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4240021,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3126486,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},12537,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},16731,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4047839,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},-16025,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3055899,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3916148,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3052587,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3116721,,0,,0,
2020,0,,,48f80ef4-37a7-46b5-9cdb-0873a72eaf27,False,0,EXECUTED,DRAFT,10,DKEG,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3042778,,0,,0,
2020,0,,,995b3f2f-27a8-445b-a368-d53e9b01c74f,False,0,EXECUTED,TRADE_DECLINE,2,GFM,{993EA943-A216-4580-B13F-5EA5E1E8A1EB},,,,,,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4047365,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},15795,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3120348,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2508176,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2976212,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4259545,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},12649,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2330,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2976592,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3915511,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2576716,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},15683,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4036131,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},-16026,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3116164,,0,,0,
2020,0,,,a3eb6d2d-1adb-47b4-9065-e08ecbc0d017,False,0,EXECUTED,DRAFT,12,WZRD,{C3FCDEE0-434E-498F-9793-E68E81750B9B},13217,,0,,0,
2020,0,,,79e244c1-9534-49c2-820c-1eab4ace11e8,False,0,EXECUTED,FREEAGENT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},-16024,,1,PCX,0,
2020,0,,,2f44f723-d49d-4f92-9ebc-5ed7b828bd1f,False,0,EXECUTED,ROSTER,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4038941,,0,,1,PCX
2020,0,,,2f44f723-d49d-4f92-9ebc-5ed7b828bd1f,False,0,EXECUTED,ROSTER,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4240631,,0,,1,PCX
2020,1,,,3b041eac-d4bc-43d3-a13a-715cab68437a,False,0,EXECUTED,WAIVER,12,WZRD,NightlyLeagueUpdateTaskProcessor,-16021,,12,WZRD,0,
2020,1,,,3b041eac-d4bc-43d3-a13a-715cab68437a,False,0,EXECUTED,WAIVER,12,WZRD,NightlyLeagueUpdateTaskProcessor,-16026,,0,,12,WZRD
2020,0,,,460c9065-8501-4549-bc9d-0f9fe58c234b,False,0,EXECUTED,FREEAGENT,9,CHLK,{C5B91B9A-2332-4681-B672-D096359317DF},9704,,9,CHLK,0,
2020,0,,,460c9065-8501-4549-bc9d-0f9fe58c234b,False,0,EXECUTED,FREEAGENT,9,CHLK,{C5B91B9A-2332-4681-B672-D096359317DF},17372,,0,,9,CHLK
2020,0,,,5549a4cb-ab99-42c0-a2d5-fa212274f1ba,False,0,EXECUTED,FREEAGENT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},17372,,1,PCX,0,
2020,0,,,5549a4cb-ab99-42c0-a2d5-fa212274f1ba,False,0,EXECUTED,FREEAGENT,1,PCX,{C3FCDEE0-434E-498F-9793-E68E81750B9B},11923,,0,,1,PCX
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3116385,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4242214,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3128429,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},14881,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3115394,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4047650,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2979477,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3045144,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},10452,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4035687,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},4036133,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},16913,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},16504,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},-16003,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},11122,,0,,0,
2020,0,,,b37e007b-f420-47cf-b53d-eb46d25ab1ea,False,0,EXECUTED,DRAFT,11,MRYJ,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3924327,,0,,0,
2020,0,,,05921990-bfe8-4104-822a-f553cf21f308,False,0,EXECUTED,DRAFT,8,LNO,{C3FCDEE0-434E-498F-9793-E68E81750B9B},3116593,,0,,0,
2020,0,,,05921990-bfe8-4104-822a-f553cf21f308,False,0,EXECUTED,DRAFT,8,LNO,{C3FCDEE0-434E-498F-9793-E68E81750B9B},13982,,0,,0,
2020,0,,,05921990-bfe8-4104-822a-f553cf21f308,False,0,EXECUTED,DRAFT,8,LNO,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2974858,,0,,0,
2020,0,,,05921990-bfe8-4104-822a-f553cf21f308,False,0,EXECUTED,DRAFT,8,LNO,{C3FCDEE0-434E-498F-9793-E68E81750B9B},15880,,0,,0,
2020,0,,,05921990-bfe8-4104-822a-f553cf21f308,False,0,EXECUTED,DRAFT,8,LNO,{C3FCDEE0-434E-498F-9793-E68E81750B9B},2577327,,0,,0,
