season_year,team_code,team_draft_code,change_type,player_name,draft_round,draft_pick,final_slot,final_is_starter
2015,MRYJ,MRYJ,kept,Jason Witten,9,5,TE,True
2015,MRYJ,MRYJ,kept,Chris Ivory,7,5,RB,True
2015,MRYJ,MRYJ,kept,Giovani Bernard,6,8,Bench,False
2015,MRYJ,MRYJ,kept,Jeremy Maclin,5,5,WR,True
2015,MRYJ,MRYJ,kept,Mike Evans,3,5,WR,True
2015,MRYJ,MRYJ,kept,Duke Johnson Jr.,10,8,Bench,False
2015,MRYJ,MRYJ,added,Steelers D/ST,,,Bench,False
2015,MRYJ,MRYJ,added,Chiefs D/ST,,,D/ST,True
2015,MRYJ,MRYJ,added,Jerick McKinnon,,,Bench,False
2015,MRYJ,MRYJ,added,Brandon McManus,,,K,True
2015,MRYJ,MRYJ,added,DeAngelo Williams,,,RB,True
2015,MRYJ,MRYJ,added,Jarvis Landry,,,FLEX,True
2015,MRYJ,MRYJ,added,Blake Bortles,,,QB,True
2015,MRYJ,MRYJ,added,James Starks,,,Bench,False
2015,MRYJ,MRYJ,added,Heath Miller,,,Bench,False
2015,MRYJ,MRYJ,added,Bilal Powell,,,Bench,False
2015,MRYJ,MRYJ,dropped,Ameer Abdullah,4,8,,
2015,MRYJ,MRYJ,dropped,Matthew Stafford,8,8,,
2015,MRYJ,MRYJ,dropped,Bengals D/ST,15,5,,
2015,MRYJ,MRYJ,dropped,Le'Veon Bell,1,5,,
2015,MRYJ,MRYJ,dropped,Owen Daniels,11,5,,
2015,MRYJ,MRYJ,dropped,A.J. Green,2,8,,
2015,MRYJ,MRYJ,dropped,Marques Colston,12,8,,
2015,MRYJ,MRYJ,dropped,Kendall Wright,13,5,,
2015,MRYJ,MRYJ,dropped,Connor Barth,14,8,,
2015,WZRD,WWZ,added,Seahawks D/ST,,,D/ST,True
2015,WZRD,WWZ,added,LeSean McCoy,,,Bench,False
2015,WZRD,WWZ,added,Bengals D/ST,,,Bench,False
2015,WZRD,WWZ,added,Brandin Cooks,,,WR,True
2015,WZRD,WWZ,added,Matt Ryan,,,Bench,False
2015,WZRD,WWZ,added,Greg Olsen,,,TE,True
2015,WZRD,WWZ,added,Ryan Fitzpatrick,,,Bench,False
2015,WZRD,WWZ,added,Darren McFadden,,,RB,True
2015,WZRD,WWZ,added,Torrey Smith,,,Bench,False
2015,WZRD,WWZ,added,Doug Martin,,,RB,True
2015,WZRD,WWZ,added,Julio Jones,,,WR,True
2015,WZRD,WWZ,added,Malcom Floyd,,,Bench,False
2015,WZRD,WWZ,added,Shane Vereen,,,Bench,False
2015,WZRD,WWZ,added,Karlos Williams,,,FLEX,True
2015,WZRD,WWZ,added,Philip Rivers,,,QB,True
2015,WZRD,WWZ,added,Connor Barth,,,K,True
2016,PCX,DPCX,kept,Kirk Cousins,9,10,QB,True
2016,PCX,DPCX,kept,Odell Beckham Jr.,1,10,WR,True
2016,PCX,DPCX,kept,Terrance West,11,10,Bench,False
2016,PCX,DPCX,kept,Kelvin Benjamin,3,10,Bench,False
2016,PCX,DPCX,added,Raiders D/ST,,,Bench,False
2016,PCX,DPCX,added,Hunter Henry,,,FLEX,True
2016,PCX,DPCX,added,Patriots D/ST,,,D/ST,True
2016,PCX,DPCX,added,Russell Wilson,,,Bench,False
2016,PCX,DPCX,added,Thomas Rawls,,,RB,True
2016,PCX,DPCX,added,Nick Novak,,,K,True
2016,PCX,DPCX,added,Tyler Boyd,,,Bench,False
2016,PCX,DPCX,added,A.J. Green,,,Bench,False
2016,PCX,DPCX,added,Pierre Garcon,,,WR,True
2016,PCX,DPCX,added,Justin Forsett,,,Bench,False
2016,PCX,DPCX,added,Kenneth Farrow,,,RB,True
2016,PCX,DPCX,added,Antonio Gates,,,TE,True
2016,PCX,DPCX,dropped,Julius Thomas,8,3,,
2016,PCX,DPCX,dropped,Charles Sims,12,3,,
2016,PCX,DPCX,dropped,DeAngelo Williams,6,3,,
2016,PCX,DPCX,dropped,Ladarius Green,13,10,,
2016,PCX,DPCX,dropped,Spencer Ware,16,3,,
2016,PCX,DPCX,dropped,Tyler Lockett,7,10,,
2016,PCX,DPCX,dropped,Matt Jones,5,10,,
2016,PCX,DPCX,dropped,Ryan Fitzpatrick,14,3,,
2016,PCX,DPCX,dropped,Laquon Treadwell,10,3,,
2016,PCX,DPCX,dropped,DeAndre Washington,15,10,,
2016,PCX,DPCX,dropped,Keenan Allen,2,3,,
2016,PCX,DPCX,dropped,Latavius Murray,4,3,,
2016,GFM,GFM,kept,LeSean McCoy,4,10,RB,True
2016,GFM,GFM,kept,Matthew Stafford,12,10,QB,True
2016,GFM,GFM,kept,Derek Carr,9,3,Bench,False
2016,GFM,GFM,kept,Alshon Jeffery,3,3,WR,True
2016,GFM,GFM,kept,Frank Gore,8,10,RB,True
2016,GFM,GFM,kept,Golden Tate,6,10,WR,True
2016,GFM,GFM,kept,Lamar Miller,2,10,Bench,False
2016,GFM,GFM,added,Adam Thielen,,,Bench,False
2016,GFM,GFM,added,Bengals D/ST,,,D/ST,True
2016,GFM,GFM,added,Alfred Blue,,,FLEX,True
2016,GFM,GFM,added,Bills D/ST,,,Bench,False
2016,GFM,GFM,added,Cordarrelle Patterson,,,Bench,False
2016,GFM,GFM,added,Quincy Enunwa,,,Bench,False
2016,GFM,GFM,added,Zach Ertz,,,TE,True
2016,GFM,GFM,added,Jeremy Maclin,,,Bench,False
2016,GFM,GFM,added,Stephen Gostkowski,,,K,True
2016,GFM,GFM,dropped,Texans D/ST,10,10,,
2016,GFM,GFM,dropped,Arian Foster,7,3,,
2016,GFM,GFM,dropped,Rob Gronkowski,1,3,,
2016,GFM,GFM,dropped,Josh Doctson,13,3,,
2016,GFM,GFM,dropped,Robert Griffin III,15,3,,
2016,GFM,GFM,dropped,Zach Miller,14,10,,
2016,GFM,GFM,dropped,Sammie Coates,11,3,,
2016,GFM,GFM,dropped,Eric Decker,5,3,,
2016,GFM,GFM,dropped,Brandon McManus,16,10,,
2016,MXLB,MXBN,kept,DeMarco Murray,5,4,RB,True
2016,MXLB,MXBN,kept,Dion Lewis,4,9,Bench,False
2016,MXLB,MXBN,kept,Adam Vinatieri,13,4,K,True
2016,MXLB,MXBN,kept,Devontae Booker,15,4,Bench,False
2016,MXLB,MXBN,kept,Amari Cooper,2,9,Bench,False
2016,MXLB,MXBN,kept,Philip Rivers,11,4,QB,True
2016,MXLB,MXBN,kept,Coby Fleener,7,4,TE,True
2016,MXLB,MXBN,added,Ravens D/ST,,,D/ST,True
2016,MXLB,MXBN,added,Julius Thomas,,,Bench,False
2016,MXLB,MXBN,added,DeSean Jackson,,,WR,True
2016,MXLB,MXBN,added,Charcandrick West,,,Bench,False
2016,MXLB,MXBN,added,Chris Thompson,,,Bench,False
2016,MXLB,MXBN,added,Tyreek Hill,,,FLEX,True
2016,MXLB,MXBN,added,Robert Kelley,,,RB,True
2016,MXLB,MXBN,added,J.J. Nelson,,,Bench,False
2016,MXLB,MXBN,added,Tyrell Williams,,,WR,True
2016,MXLB,MXBN,dropped,Panthers D/ST,9,4,,
2016,MXLB,MXBN,dropped,DeVante Parker,6,9,,
2016,MXLB,MXBN,dropped,Kevin White,8,9,,
2016,MXLB,MXBN,dropped,Russell Wilson,3,4,,
2016,MXLB,MXBN,dropped,Kenneth Dixon,10,9,,
2016,MXLB,MXBN,dropped,Jared Cook,14,9,,
2016,MXLB,MXBN,dropped,Darren McFadden,16,9,,
2016,MXLB,MXBN,dropped,Dorial Green-Beckham,12,9,,
2016,MXLB,MXBN,dropped,Adrian Peterson,1,4,,
2016,BRIM,BRIM,kept,Kyle Rudolph,14,1,TE,True
2016,BRIM,BRIM,kept,Steve Smith Sr.,9,12,Bench,False
2016,BRIM,BRIM,kept,Larry Fitzgerald,6,1,WR,True
2016,BRIM,BRIM,kept,T.J. Yeldon,7,12,RB,True
2016,BRIM,BRIM,kept,Dez Bryant,1,12,WR,True
2016,BRIM,BRIM,kept,Justin Tucker,13,12,K,True
2016,BRIM,BRIM,kept,Ben Roethlisberger,4,1,Bench,False
2016,BRIM,BRIM,added,Steelers D/ST,,,D/ST,True
2016,BRIM,BRIM,added,Latavius Murray,,,RB,True
2016,BRIM,BRIM,added,Matt Ryan,,,QB,True
2016,BRIM,BRIM,added,Tyler Lockett,,,FLEX,True
2016,BRIM,BRIM,added,Mike Gillislee,,,Bench,False
2016,BRIM,BRIM,added,Laquon Treadwell,,,Bench,False
2016,BRIM,BRIM,added,Malcolm Mitchell,,,Bench,False
2016,BRIM,BRIM,added,Cowboys D/ST,,,Bench,False
2016,BRIM,BRIM,added,Cole Beasley,,,Bench,False
2016,BRIM,BRIM,dropped,Jaguars D/ST,10,1,,
2016,BRIM,BRIM,dropped,Adam Thielen,16,1,,
2016,BRIM,BRIM,dropped,Charles Clay,15,12,,
2016,BRIM,BRIM,dropped,Thomas Rawls,3,12,,
2016,BRIM,BRIM,dropped,Melvin Gordon,5,12,,
2016,BRIM,BRIM,dropped,Teddy Bridgewater,12,1,,
2016,BRIM,BRIM,dropped,A.J. Green,2,1,,
2016,BRIM,BRIM,dropped,Nelson Agholor,11,12,,
2016,BRIM,BRIM,dropped,Antonio Gates,8,1,,
2016,SSS,SSS,kept,Cam Newton,1,8,Bench,False
2016,SSS,SSS,kept,Vikings D/ST,9,8,D/ST,True
2016,SSS,SSS,kept,Stefon Diggs,8,5,WR,True
2016,SSS,SSS,kept,Allen Hurns,7,8,Bench,False
2016,SSS,SSS,kept,Jonathan Stewart,5,8,RB,True
2016,SSS,SSS,kept,Isaiah Crowell,10,5,RB,True
2016,SSS,SSS,kept,Travis Kelce,6,5,TE,True
2016,SSS,SSS,kept,Brandon Marshall,2,5,Bench,False
2016,SSS,SSS,added,Josh Lambo,,,K,True
2016,SSS,SSS,added,Marcus Mariota,,,QB,True
2016,SSS,SSS,added,Kenny Britt,,,Bench,False
2016,SSS,SSS,added,Cameron Brate,,,Bench,False
2016,SSS,SSS,added,Taylor Gabriel,,,WR,True
2016,SSS,SSS,added,Kenneth Dixon,,,FLEX,True
2016,SSS,SSS,added,Travis Benjamin,,,Bench,False
2016,SSS,SSS,added,Dwayne Washington,,,Bench,False
2016,SSS,SSS,dropped,Chris Boswell,14,5,,
2016,SSS,SSS,dropped,C.J. Anderson,4,5,,
2016,SSS,SSS,dropped,Sammy Watkins,3,8,,
2016,SSS,SSS,dropped,Shane Vereen,12,5,,
2016,SSS,SSS,dropped,Terrance Williams,16,5,,
2016,SSS,SSS,dropped,Jay Cutler,15,8,,
2016,SSS,SSS,dropped,Tavon Austin,13,8,,
2016,SSS,SSS,dropped,Dwayne Allen,11,8,,
2016,PITB,PTB,kept,Jets D/ST,11,1,Bench,False
2016,PITB,PTB,kept,Jordan Reed,4,12,TE,True
2016,PITB,PTB,kept,Jay Ajayi,6,12,RB,True
2016,PITB,PTB,kept,Jason Witten,15,1,Bench,False
2016,PITB,PTB,kept,Theo Riddick,12,12,RB,True
2016,PITB,PTB,kept,Sterling Shepard,8,12,FLEX,True
2016,PITB,PTB,kept,Tyrod Taylor,10,12,QB,True
2016,PITB,PTB,kept,Antonio Brown,1,1,WR,True
2016,PITB,PTB,kept,Blake Bortles,7,1,Bench,False
2016,PITB,PTB,kept,Mike Evans,2,12,WR,True
2016,PITB,PTB,kept,Donte Moncrief,5,1,Bench,False
2016,PITB,PTB,added,Lions D/ST,,,D/ST,True
2016,PITB,PTB,added,Steven Hauschka,,,Bench,False
2016,PITB,PTB,added,Shane Vereen,,,Bench,False
2016,PITB,PTB,added,Matt Bryant,,,K,True
2016,PITB,PTB,added,Vernon Davis,,,Bench,False
2016,PITB,PTB,dropped,Eddie Lacy,3,1,,
2016,PITB,PTB,dropped,Ricardo Lockette,16,12,,
2016,PITB,PTB,dropped,Cowboys D/ST,14,12,,
2016,PITB,PTB,dropped,Justin Forsett,9,1,,
2016,PITB,PTB,dropped,Josh Brown,13,1,,
2016,JAGB,JAG,kept,Seahawks D/ST,9,6,Bench,False
2016,JAGB,JAG,kept,DeAndre Hopkins,1,6,WR,True
2016,JAGB,JAG,kept,Matt Forte,3,6,Bench,False
2016,JAGB,JAG,kept,Jimmy Graham,7,6,Bench,False
2016,JAGB,JAG,kept,Aaron Rodgers,2,7,QB,True
2016,JAGB,JAG,kept,Michael Floyd,4,7,Bench,False
2016,JAGB,JAG,kept,Martellus Bennett,11,6,TE,True
2016,JAGB,JAG,kept,Jeremy Hill,5,6,Bench,False
2016,JAGB,JAG,kept,Dan Bailey,13,6,K,True
2016,JAGB,JAG,kept,Alfred Morris,16,7,RB,True
2016,JAGB,JAG,kept,Tevin Coleman,10,7,FLEX,True
2016,JAGB,JAG,added,Dontrelle Inman,,,Bench,False
2016,JAGB,JAG,added,Spencer Ware,,,Bench,False
2016,JAGB,JAG,added,Rams D/ST,,,D/ST,True
2016,JAGB,JAG,added,Davante Adams,,,WR,True
2016,JAGB,JAG,added,Bilal Powell,,,RB,True
2016,JAGB,JAG,dropped,Brock Osweiler,15,6,,
2016,JAGB,JAG,dropped,Tyler Boyd,14,7,,
2016,JAGB,JAG,dropped,Giovani Bernard,6,7,,
2016,JAGB,JAG,dropped,Josh Gordon,8,7,,
2016,JAGB,JAG,dropped,Darren Sproles,12,7,,
2016,LNO,LNO,kept,Jerick McKinnon,11,7,Bench,False
2016,LNO,LNO,kept,Tyler Eifert,8,6,Bench,False
2016,LNO,LNO,kept,Doug Baldwin,5,7,FLEX,True
2016,LNO,LNO,kept,Devonta Freeman,2,6,RB,True
2016,LNO,LNO,kept,T.Y. Hilton,4,6,WR,True
2016,LNO,LNO,kept,Duke Johnson Jr.,7,7,Bench,False
2016,LNO,LNO,kept,Willie Snead,10,6,Bench,False
2016,LNO,LNO,kept,Carson Palmer,6,6,QB,True
2016,LNO,LNO,kept,Demaryius Thomas,3,7,WR,True
2016,LNO,LNO,kept,David Johnson,1,7,RB,True
2016,LNO,LNO,added,Dolphins D/ST,,,Bench,False
2016,LNO,LNO,added,Dustin Hopkins,,,K,True
2016,LNO,LNO,added,Eric Ebron,,,TE,True
2016,LNO,LNO,added,Chargers D/ST,,,D/ST,True
2016,LNO,LNO,added,Cameron Meredith,,,Bench,False
2016,LNO,LNO,added,Mohamed Sanu,,,Bench,False
2016,LNO,LNO,dropped,Bengals D/ST,9,7,,
2016,LNO,LNO,dropped,Steven Hauschka,13,7,,
2016,LNO,LNO,dropped,James Starks,15,7,,
2016,LNO,LNO,dropped,Tony Romo,12,6,,
2016,LNO,LNO,dropped,Kamar Aiken,16,6,,
2016,LNO,LNO,dropped,Devin Funchess,14,6,,
2016,CHLK,CHLK,kept,Doug Martin,3,9,Bench,False
2016,CHLK,CHLK,kept,Gary Barnidge,8,4,Bench,False
2016,CHLK,CHLK,kept,Jordan Matthews,7,9,Bench,False
2016,CHLK,CHLK,kept,Le'Veon Bell,1,9,RB,True
2016,CHLK,CHLK,kept,LeGarrette Blount,12,4,RB,True
2016,CHLK,CHLK,kept,Carlos Hyde,4,4,FLEX,True
2016,CHLK,CHLK,kept,Emmanuel Sanders,6,4,WR,True
2016,CHLK,CHLK,kept,Michael Crabtree,10,4,Bench,False
2016,CHLK,CHLK,kept,Jordy Nelson,2,4,WR,True
2016,CHLK,CHLK,kept,Drew Brees,5,9,QB,True
2016,CHLK,CHLK,added,Texans D/ST,,,Bench,False
2016,CHLK,CHLK,added,Charles Clay,,,TE,True
2016,CHLK,CHLK,added,Andy Dalton,,,Bench,False
2016,CHLK,CHLK,added,Sebastian Janikowski,,,K,True
2016,CHLK,CHLK,added,Rishard Matthews,,,Bench,False
2016,CHLK,CHLK,added,Titans D/ST,,,D/ST,True
2016,CHLK,CHLK,dropped,Vincent Jackson,11,9,,
2016,CHLK,CHLK,dropped,Benjamin Watson,16,4,,
2016,CHLK,CHLK,dropped,Ryan Tannehill,13,9,,
2016,CHLK,CHLK,dropped,Markus Wheaton,9,9,,
2016,CHLK,CHLK,dropped,Rams D/ST,14,4,,
2016,CHLK,CHLK,dropped,Will Fuller V,15,9,,
2016,DKEG,DKGG,kept,Derrick Henry,10,8,Bench,False
2016,DKEG,DKGG,kept,Julio Jones,1,5,Bench,False
2016,DKEG,DKGG,kept,Ryan Mathews,5,5,RB,True
2016,DKEG,DKGG,kept,Andrew Luck,3,5,Bench,False
2016,DKEG,DKGG,kept,Chris Ivory,7,5,FLEX,True
2016,DKEG,DKGG,kept,Jameis Winston,12,8,QB,True
2016,DKEG,DKGG,kept,Randall Cobb,4,8,Bench,False
2016,DKEG,DKGG,kept,Jordan Howard,14,8,RB,True
2016,DKEG,DKGG,added,Dennis Pitta,,,TE,True
2016,DKEG,DKGG,added,C.J. Fiedorowicz,,,Bench,False
2016,DKEG,DKGG,added,Matt Asiata,,,Bench,False
2016,DKEG,DKGG,added,Ty Montgomery,,,WR,True
2016,DKEG,DKGG,added,Packers D/ST,,,D/ST,True
2016,DKEG,DKGG,added,Will Fuller V,,,Bench,False
2016,DKEG,DKGG,added,Mike Wallace,,,WR,True
2016,DKEG,DKGG,added,Kai Forbath,,,K,True
2016,DKEG,DKGG,dropped,Cardinals D/ST,8,8,,
2016,DKEG,DKGG,dropped,Phillip Dorsett,13,5,,
2016,DKEG,DKGG,dropped,John Brown,6,8,,
2016,DKEG,DKGG,dropped,Charcandrick West,16,8,,
2016,DKEG,DKGG,dropped,Zach Ertz,9,5,,
2016,DKEG,DKGG,dropped,Jamaal Charles,2,8,,
2016,DKEG,DKGG,dropped,Karlos Williams,15,5,,
2016,DKEG,DKGG,dropped,Stephen Gostkowski,11,5,,
2016,MRYJ,MRYJ,kept,Chiefs D/ST,14,2,D/ST,True
2016,MRYJ,MRYJ,kept,Allen Robinson,1,11,WR,True
2016,MRYJ,MRYJ,kept,Mark Ingram,3,11,RB,True
2016,MRYJ,MRYJ,kept,Jarvis Landry,4,2,WR,True
2016,MRYJ,MRYJ,kept,Greg Olsen,5,11,TE,True
2016,MRYJ,MRYJ,kept,Corey Coleman,10,2,Bench,False
2016,MRYJ,MRYJ,kept,Ezekiel Elliott,2,2,RB,True
2016,MRYJ,MRYJ,kept,Eli Manning,9,11,QB,True
2016,MRYJ,MRYJ,kept,Michael Thomas,11,11,FLEX,True
2016,MRYJ,MRYJ,added,Sammy Watkins,,,Bench,False
2016,MRYJ,MRYJ,added,Ladarius Green,,,Bench,False
2016,MRYJ,MRYJ,added,Jamison Crowder,,,Bench,False
2016,MRYJ,MRYJ,added,Wendell Smallwood,,,Bench,False
2016,MRYJ,MRYJ,added,Tim Hightower,,,Bench,False
2016,MRYJ,MRYJ,added,Darren Sproles,,,Bench,False
2016,MRYJ,MRYJ,added,Caleb Sturgis,,,K,True
2016,MRYJ,MRYJ,dropped,Danny Woodhead,8,2,,
2016,MRYJ,MRYJ,dropped,Ameer Abdullah,7,11,,
2016,MRYJ,MRYJ,dropped,Marcus Mariota,13,11,,
2016,MRYJ,MRYJ,dropped,Graham Gano,16,2,,
2016,MRYJ,MRYJ,dropped,Clive Walford,15,11,,
2016,MRYJ,MRYJ,dropped,Jeremy Maclin,6,2,,
2016,MRYJ,MRYJ,dropped,Bilal Powell,12,2,,
2016,WZRD,WWZ,kept,Rashad Jennings,8,11,RB,True
2016,WZRD,WWZ,kept,Delanie Walker,7,2,TE,True
2016,WZRD,WWZ,kept,Todd Gurley,1,2,RB,True
2016,WZRD,WWZ,kept,Tom Brady,5,2,QB,True
2016,WZRD,WWZ,kept,Julian Edelman,3,2,FLEX,True
2016,WZRD,WWZ,kept,Marvin Jones,10,11,Bench,False
2016,WZRD,WWZ,kept,Brandin Cooks,2,11,WR,True
2016,WZRD,WWZ,kept,Jeremy Langford,4,11,Bench,False
2016,WZRD,WWZ,kept,Broncos D/ST,9,2,Bench,False
2016,WZRD,WWZ,added,Jermaine Gresham,,,Bench,False
2016,WZRD,WWZ,added,Giants D/ST,,,D/ST,True
2016,WZRD,WWZ,added,Dan Carpenter,,,K,True
2016,WZRD,WWZ,added,James White,,,Bench,False
2016,WZRD,WWZ,added,Dak Prescott,,,Bench,False
2016,WZRD,WWZ,added,Chandler Catanzaro,,,Bench,False
2016,WZRD,WWZ,added,Terrelle Pryor Sr.,,,WR,True
2016,WZRD,WWZ,dropped,Jordan Cameron,15,2,,
2016,WZRD,WWZ,dropped,DeSean Jackson,6,11,,
2016,WZRD,WWZ,dropped,Blair Walsh,13,2,,
2016,WZRD,WWZ,dropped,Matt Ryan,12,11,,
2016,WZRD,WWZ,dropped,Mike Wallace,14,11,,
2016,WZRD,WWZ,dropped,Charles Johnson,16,11,,
2016,WZRD,WWZ,dropped,Torrey Smith,11,2,,
2017,PCX,DPCX,kept,Russell Wilson,6,6,QB,True
2017,PCX,DPCX,kept,Kirk Cousins,9,7,Bench,False
2017,PCX,DPCX,kept,Doug Baldwin,3,7,WR,True
2017,PCX,DPCX,kept,Keenan Allen,5,7,WR,True
2017,PCX,DPCX,kept,Leonard Fournette,2,6,RB,True
2017,PCX,DPCX,kept,Travis Kelce,4,6,TE,True
2017,PCX,DPCX,added,Jerick McKinnon,,,Bench,False
2017,PCX,DPCX,added,Benjamin Watson,,,Bench,False
2017,PCX,DPCX,added,Peyton Barber,,,Bench,False
2017,PCX,DPCX,added,Dion Lewis,,,FLEX,True
2017,PCX,DPCX,added,Rams D/ST,,,Bench,False
2017,PCX,DPCX,added,Mohamed Sanu,,,Bench,False
2017,PCX,DPCX,added,Ezekiel Elliott,,,RB,True
2017,PCX,DPCX,added,Alfred Morris,,,Bench,False
2017,PCX,DPCX,added,Robbie Gould,,,K,True
2017,PCX,DPCX,added,Ravens D/ST,,,D/ST,True
2017,PCX,DPCX,dropped,Curtis Samuel,14,6,,
2017,PCX,DPCX,dropped,LeSean McCoy,1,7,,
2017,PCX,DPCX,dropped,Zay Jones,15,7,,
2017,PCX,DPCX,dropped,O.J. Howard,12,6,,
2017,PCX,DPCX,dropped,Jamison Crowder,8,6,,
2017,PCX,DPCX,dropped,Cameron Meredith,10,6,,
2017,PCX,DPCX,dropped,John Ross,13,7,,
2017,PCX,DPCX,dropped,Brandon Marshall,7,7,,
2017,PCX,DPCX,dropped,Darren Sproles,16,6,,
2017,PCX,DPCX,dropped,Jeremy Hill,11,7,,
2017,GFM,GFM,kept,DeSean Jackson,6,3,Bench,False
2017,GFM,GFM,kept,Eric Ebron,13,10,TE,True
2017,GFM,GFM,kept,Alvin Kamara,15,10,RB,True
2017,GFM,GFM,kept,Tyrod Taylor,14,3,Bench,False
2017,GFM,GFM,kept,Devonta Freeman,1,10,FLEX,True
2017,GFM,GFM,added,Saints D/ST,,,D/ST,True
2017,GFM,GFM,added,LeSean McCoy,,,RB,True
2017,GFM,GFM,added,Chris Boswell,,,K,True
2017,GFM,GFM,added,Charles Clay,,,Bench,False
2017,GFM,GFM,added,Stefon Diggs,,,WR,True
2017,GFM,GFM,added,Amari Cooper,,,Bench,False
2017,GFM,GFM,added,Case Keenum,,,QB,True
2017,GFM,GFM,added,Dede Westbrook,,,Bench,False
2017,GFM,GFM,added,Keelan Cole,,,WR,True
2017,GFM,GFM,added,Panthers D/ST,,,Bench,False
2017,GFM,GFM,added,Danny Amendola,,,Bench,False
2017,GFM,GFM,dropped,Ameer Abdullah,5,10,,
2017,GFM,GFM,dropped,Cardinals D/ST,12,3,,
2017,GFM,GFM,dropped,Allen Robinson,4,3,,
2017,GFM,GFM,dropped,Eric Decker,7,10,,
2017,GFM,GFM,dropped,Jonathan Williams,10,3,,
2017,GFM,GFM,dropped,Jameis Winston,8,3,,
2017,GFM,GFM,dropped,Dalvin Cook,3,10,,
2017,GFM,GFM,dropped,Todd Gurley II,2,3,,
2017,GFM,GFM,dropped,D'Onta Foreman,16,3,,
2017,GFM,GFM,dropped,De'Angelo Henderson,11,10,,
2017,GFM,GFM,dropped,Donte Moncrief,9,10,,
2017,MXLB,MXBN,kept,Vikings D/ST,8,10,D/ST,True
2017,MXLB,MXBN,kept,John Brown,9,3,Bench,False
2017,MXLB,MXBN,kept,C.J. Anderson,7,3,FLEX,True
2017,MXLB,MXBN,kept,Austin Hooper,10,10,TE,True
2017,MXLB,MXBN,kept,Bilal Powell,4,10,Bench,False
2017,MXLB,MXBN,kept,Dez Bryant,2,10,WR,True
2017,MXLB,MXBN,kept,Mark Ingram,5,3,RB,True
2017,MXLB,MXBN,kept,Antonio Brown,1,3,Bench,False
2017,MXLB,MXBN,kept,Carson Wentz,11,3,Bench,False
2017,MXLB,MXBN,kept,Lamar Miller,3,3,RB,True
2017,MXLB,MXBN,added,Kai Forbath,,,K,True
2017,MXLB,MXBN,added,Colts D/ST,,,Bench,False
2017,MXLB,MXBN,added,Josh Gordon,,,WR,True
2017,MXLB,MXBN,added,Eli Manning,,,Bench,False
2017,MXLB,MXBN,added,Jimmy Garoppolo,,,QB,True
2017,MXLB,MXBN,added,Nick Foles,,,Bench,False
2017,MXLB,MXBN,dropped,C.J. Prosise,12,10,,
2017,MXLB,MXBN,dropped,Corey Davis,6,10,,
2017,MXLB,MXBN,dropped,Laquon Treadwell,14,10,,
2017,MXLB,MXBN,dropped,Carson Palmer,15,3,,
2017,MXLB,MXBN,dropped,Rob Kelley,13,3,,
2017,BRIM,BRIM,kept,Danny Woodhead,9,6,Bench,False
2017,BRIM,BRIM,kept,Seahawks D/ST,11,6,D/ST,True
2017,BRIM,BRIM,kept,Kyle Rudolph,6,7,Bench,False
2017,BRIM,BRIM,kept,Matthew Stafford,7,6,QB,True
2017,BRIM,BRIM,kept,Larry Fitzgerald,5,6,FLEX,True
2017,BRIM,BRIM,kept,Adam Thielen,10,7,WR,True
2017,BRIM,BRIM,kept,Julio Jones,1,6,WR,True
2017,BRIM,BRIM,kept,Marshawn Lynch,2,7,RB,True
2017,BRIM,BRIM,kept,Tyreek Hill,3,6,Bench,False
2017,BRIM,BRIM,kept,Philip Rivers,12,7,Bench,False
2017,BRIM,BRIM,kept,Latavius Murray,8,7,RB,True
2017,BRIM,BRIM,kept,Matt Prater,13,6,K,True
2017,BRIM,BRIM,added,Ted Ginn Jr.,,,Bench,False
2017,BRIM,BRIM,added,LeGarrette Blount,,,Bench,False
2017,BRIM,BRIM,added,Jack Doyle,,,TE,True
2017,BRIM,BRIM,added,Ryan Grant,,,Bench,False
2017,BRIM,BRIM,dropped,A.J. Derby,14,7,,
2017,BRIM,BRIM,dropped,Eddie Lacy,4,7,,
2017,BRIM,BRIM,dropped,Cole Beasley,15,6,,
2017,SSS,SSS,kept,Isaiah Crowell,6,5,FLEX,True
2017,SSS,SSS,kept,Melvin Gordon,2,5,RB,True
2017,SSS,SSS,kept,Golden Tate,4,5,WR,True
2017,SSS,SSS,kept,Mike Evans,1,8,WR,True
2017,SSS,SSS,kept,Jared Goff,16,5,Bench,False
2017,SSS,SSS,kept,Joe Mixon,3,8,Bench,False
2017,SSS,SSS,kept,Rishard Matthews,7,8,Bench,False
2017,SSS,SSS,added,Josh Lambo,,,K,True
2017,SSS,SSS,added,Chris Ivory,,,Bench,False
2017,SSS,SSS,added,Ben Roethlisberger,,,QB,True
2017,SSS,SSS,added,Theo Riddick,,,RB,True
2017,SSS,SSS,added,Redskins D/ST,,,D/ST,True
2017,SSS,SSS,added,Jesse James,,,TE,True
2017,SSS,SSS,added,Corey Coleman,,,Bench,False
2017,SSS,SSS,added,Orleans Darkwa,,,Bench,False
2017,SSS,SSS,added,Marquise Goodwin,,,Bench,False
2017,SSS,SSS,dropped,Steelers D/ST,14,5,,
2017,SSS,SSS,dropped,Chris Boswell,15,8,,
2017,SSS,SSS,dropped,Hunter Henry,8,5,,
2017,SSS,SSS,dropped,Jason Witten,13,8,,
2017,SSS,SSS,dropped,Martavis Bryant,5,8,,
2017,SSS,SSS,dropped,Chris Carson,12,5,,
