season_year,week,team_code,change_type,player_name,previous_week,draft_round,draft_pick,slot_type,is_starter
2022,7,MRYJ,dropped,Bears D/St,6,,,,
2022,7,MRYJ,dropped,Devin Duvernay,6,,,,
2022,8,MRYJ,added,Tyler Boyd,,10,1,starters,False
2022,8,MRYJ,added,Jason Myers,,,,starters,False
2022,8,MRYJ,dropped,Brandon Mcmanus,7,15,7,,
2022,8,MRYJ,dropped,Alec Pierce,7,12,10,,
2022,9,MRYJ,added,Cardinals D/ST,,,,starters,False
2022,9,MRYJ,added,Juwan Johnson,,,,starters,False
2022,9,MRYJ,dropped,Jaguars D/St,8,,,,
2022,9,MRYJ,dropped,Marquise Brown,8,6,6,,
2022,10,MRYJ,added,Tom Brady,,9,3,bench,False
2022,10,MRYJ,added,Evan Engram,,,,starters,False
2022,10,MRYJ,dropped,Trevor Lawrence,9,11,1,,
2022,10,MRYJ,dropped,Juwan Johnson,9,,,,
2022,11,MRYJ,added,Michael Gallup,,13,2,starters,False
2022,11,MRYJ,added,David Montgomery,,3,6,starters,False
2022,11,MRYJ,added,Nick Folk,,16,9,starters,False
2022,11,MRYJ,added,Taylor Heinicke,,,,starters,False
2022,11,MRYJ,added,Marquise Brown,,6,6,bench,False
2022,11,MRYJ,dropped,Eno Benjamin,10,,,,
2022,11,MRYJ,dropped,Jason Myers,10,,,,
2022,11,MRYJ,dropped,Khalil Herbert,10,10,12,,
2022,11,MRYJ,dropped,Dk Metcalf,10,5,1,,
2022,11,MRYJ,dropped,Evan Engram,10,,,,
2022,12,MRYJ,added,James Cook,,9,5,bench,False
2022,12,MRYJ,added,Isaiah Likely,,,,bench,False
2022,12,MRYJ,added,Steelers D/ST,,,,starters,False
2022,12,MRYJ,added,Jason Myers,,,,starters,False
2022,12,MRYJ,dropped,Cardinals D/St,11,,,,
2022,12,MRYJ,dropped,Nick Folk,11,16,9,,
2022,12,MRYJ,dropped,Taylor Heinicke,11,,,,
2022,12,MRYJ,dropped,Michael Gallup,11,13,2,,
2022,13,MRYJ,added,Zamir White,,11,9,bench,False
2022,13,MRYJ,added,Darrynton Evans,,,,bench,False
2022,13,MRYJ,dropped,Isaiah Likely,12,,,,
2022,13,MRYJ,dropped,James Cook,12,9,5,,
2022,15,MRYJ,added,Younghoe Koo,,,,starters,False
2022,15,MRYJ,added,Elijah Moore,,8,4,bench,False
2022,15,MRYJ,added,Panthers D/ST,,,,starters,False
2022,15,MRYJ,added,Juwan Johnson,,,,bench,False
2022,15,MRYJ,dropped,Darrynton Evans,14,,,,
2022,15,MRYJ,dropped,Steelers D/St,14,,,,
2022,15,MRYJ,dropped,Tyler Boyd,14,10,1,,
2022,15,MRYJ,dropped,Zamir White,14,11,9,,
2022,1,TACT,draft_kept,Harrison Butker,,15,6,starters,False
2022,1,TACT,draft_kept,JuJu Smith-Schuster,,7,6,starters,False
2022,1,TACT,draft_kept,Diontae Johnson,,5,6,starters,False
2022,1,TACT,draft_kept,David Montgomery,,3,6,starters,False
2022,1,TACT,draft_kept,Isaiah Spiller,,10,7,bench,False
2022,1,TACT,draft_kept,George Kittle,,4,7,bench,False
2022,1,TACT,draft_kept,Jamaal Williams,,12,7,bench,False
2022,1,TACT,draft_kept,Romeo Doubs,,13,6,bench,False
2022,1,TACT,draft_kept,Matthew Stafford,,11,6,bench,False
2022,1,TACT,draft_kept,Aaron Jones,,2,7,starters,False
2022,1,TACT,draft_kept,Packers D/ST,,16,7,starters,False
2022,1,TACT,draft_kept,Amari Cooper,,8,7,bench,False
2022,1,TACT,draft_kept,Aaron Rodgers,,9,6,starters,False
2022,1,TACT,draft_kept,AJ Dillon,,6,7,bench,False
2022,1,TACT,draft_kept,Austin Ekeler,,1,6,starters,False
2022,1,TACT,added,Albert Okwuegbunam,,,,starters,False
2022,1,TACT,dropped,Van Jefferson,0,14,7,,
2022,3,TACT,added,Matt Prater,,15,1,starters,False
2022,3,TACT,added,Hayden Hurst,,,,starters,False
2022,3,TACT,dropped,Albert Okwuegbunam,2,,,,
2022,3,TACT,dropped,Harrison Butker,2,15,6,,
2022,4,TACT,added,Robert Woods,,10,10,bench,False
2022,4,TACT,dropped,Hayden Hurst,3,,,,
2022,5,TACT,added,Matt Gay,,15,5,starters,False
2022,5,TACT,added,Mike Boone,,,,bench,False
2022,5,TACT,dropped,Matt Prater,4,15,1,,
2022,5,TACT,dropped,Isaiah Spiller,4,10,7,,
2022,6,TACT,added,Bengals D/ST,,,,starters,False
2022,6,TACT,dropped,Packers D/St,5,16,7,,
2022,7,TACT,added,Robbie Gould,,,,starters,False
2022,7,TACT,dropped,Matt Gay,6,15,5,,
2022,9,TACT,added,Evan Engram,,,,starters,False
2022,9,TACT,added,Cairo Santos,,,,starters,False
2022,9,TACT,dropped,Robbie Gould,8,,,,
2022,9,TACT,dropped,Mike Boone,8,,,,
2022,10,TACT,added,Trevor Lawrence,,11,1,bench,False
2022,10,TACT,added,Falcons D/ST,,,,starters,False
2022,10,TACT,dropped,Bengals D/St,9,,,,
2022,10,TACT,dropped,Evan Engram,9,,,,
2022,11,TACT,added,DK Metcalf,,5,1,bench,False
2022,11,TACT,added,Harrison Butker,,15,6,starters,False
2022,11,TACT,added,Giants D/ST,,,,starters,False
2022,11,TACT,added,Zay Jones,,,,bench,False
2022,11,TACT,dropped,Romeo Doubs,10,13,6,,
2022,11,TACT,dropped,Falcons D/St,10,,,,
2022,11,TACT,dropped,David Montgomery,10,3,6,,
2022,11,TACT,dropped,Cairo Santos,10,,,,
2022,12,TACT,added,Chiefs D/ST,,,,starters,False
2022,12,TACT,added,Brandin Cooks,,6,3,bench,False
2022,12,TACT,dropped,Giants D/St,11,,,,
2022,12,TACT,dropped,Matthew Stafford,11,11,6,,
2022,15,TACT,added,Mike White,,,,bench,False
2022,15,TACT,added,Chris Moore,,,,bench,False
2022,15,TACT,dropped,Brandin Cooks,14,6,3,,
2022,15,TACT,dropped,Robert Woods,14,10,10,,
2022,16,TACT,added,Zack Moss,,,,bench,False
2022,16,TACT,dropped,Mike White,15,,,,
2022,1,WZRD,draft_kept,Greg Joseph,,16,2,starters,False
2022,1,WZRD,draft_kept,Marvin Jones Jr.,,14,2,bench,False
2022,1,WZRD,draft_kept,Irv Smith Jr.,,10,2,starters,False
2022,1,WZRD,draft_kept,D'Andre Swift,,2,2,starters,False
2022,1,WZRD,draft_kept,Deebo Samuel,,1,11,starters,False
2022,1,WZRD,draft_kept,DeVonta Smith,,7,11,bench,False
2022,1,WZRD,draft_kept,Dak Prescott,,8,2,starters,False
2022,1,WZRD,draft_kept,DJ Moore,,4,2,starters,False
2022,1,WZRD,draft_kept,Chris Godwin,,6,2,bench,False
2022,1,WZRD,draft_kept,Mike Gesicki,,9,11,bench,False
2022,1,WZRD,draft_kept,Kirk Cousins,,11,11,bench,False
2022,1,WZRD,draft_kept,Kenny Golladay,,12,2,bench,False
2022,1,WZRD,draft_kept,Antonio Gibson,,3,11,starters,False
2022,1,WZRD,draft_kept,Commanders D/ST,,15,11,starters,False
2022,1,WZRD,draft_kept,Miles Sanders,,5,11,starters,False
2022,1,WZRD,added,J.D. McKissic,,,,bench,False
2022,1,WZRD,dropped,Mark Ingram Ii,0,13,11,,
2022,2,WZRD,added,Rams D/ST,,15,2,starters,False
2022,2,WZRD,added,DJ Chark,,,,bench,False
2022,2,WZRD,added,Gerald Everett,,,,starters,False
2022,2,WZRD,dropped,Mike Gesicki,1,9,11,,
2022,2,WZRD,dropped,Commanders D/St,1,15,11,,
2022,2,WZRD,dropped,Marvin Jones Jr.,1,14,2,,
2022,3,WZRD,added,Mecole Hardman,,,,bench,False
2022,3,WZRD,dropped,Kenny Golladay,2,12,2,,
2022,5,WZRD,added,Nelson Agholor,,,,bench,False
2022,5,WZRD,added,Jaguars D/ST,,,,starters,False
2022,5,WZRD,dropped,Mecole Hardman,4,,,,
2022,5,WZRD,dropped,Rams D/St,4,15,2,,
2022,6,WZRD,added,Tevin Coleman,,,,bench,False
2022,6,WZRD,added,Marquez Valdes-Scantling,,12,8,bench,False
2022,6,WZRD,dropped,Nelson Agholor,5,,,,
2022,6,WZRD,dropped,Dj Chark,5,,,,
2022,7,WZRD,added,Younghoe Koo,,,,starters,False
2022,7,WZRD,added,Cardinals D/ST,,,,starters,False
2022,7,WZRD,added,Craig Reynolds,,,,starters,False
2022,7,WZRD,added,Nyheim Hines,,13,4,bench,False
2022,7,WZRD,dropped,Greg Joseph,6,16,2,,
2022,7,WZRD,dropped,J.D. Mckissic,6,,,,
2022,7,WZRD,dropped,Jaguars D/St,6,,,,
2022,7,WZRD,dropped,Tevin Coleman,6,,,,
2022,8,WZRD,added,Falcons D/ST,,,,starters,False
2022,8,WZRD,added,Tyler Higbee,,,,starters,False
2022,8,WZRD,dropped,Cardinals D/St,7,,,,
2022,8,WZRD,dropped,Irv Smith Jr.,7,10,2,,
2022,9,WZRD,added,Ronnie Rivers,,,,bench,False
2022,9,WZRD,added,Buccaneers D/ST,,13,10,starters,False
2022,9,WZRD,dropped,Falcons D/St,8,,,,
2022,9,WZRD,dropped,Craig Reynolds,8,,,,
2022,11,WZRD,added,Bengals D/ST,,,,starters,False
2022,11,WZRD,dropped,Ronnie Rivers,10,,,,
2022,12,WZRD,added,Colts D/ST,,15,12,starters,False
2022,12,WZRD,added,Greg Dortch,,,,bench,False
2022,12,WZRD,dropped,Bengals D/St,11,,,,
2022,12,WZRD,dropped,Buccaneers D/St,11,13,10,,
2022,13,WZRD,added,Corey Davis,,,,bench,False
2022,13,WZRD,added,Browns D/ST,,,,starters,False
2022,13,WZRD,dropped,Colts D/St,12,15,12,,
2022,13,WZRD,dropped,Greg Dortch,12,,,,
2022,14,WZRD,added,Raiders D/ST,,,,starters,False
2022,14,WZRD,added,Brandon McManus,,15,7,starters,False
2022,14,WZRD,added,James Cook,,9,5,bench,False
2022,14,WZRD,dropped,Younghoe Koo,13,,,,
2022,14,WZRD,dropped,Nyheim Hines,13,13,4,,
2022,14,WZRD,dropped,Browns D/St,13,,,,
2022,15,WZRD,added,Broncos D/ST,,,,starters,False
2022,15,WZRD,dropped,Raiders D/St,14,,,,
2022,17,WZRD,added,Graham Gano,,,,starters,False
2022,17,WZRD,added,Falcons D/ST,,,,starters,False
2022,17,WZRD,dropped,Brandon Mcmanus,16,15,7,,
2022,17,WZRD,dropped,Broncos D/St,16,,,,
2022,1,LNO,draft_kept,DeAndre Hopkins,,7,12,bench,False
2022,1,LNO,draft_kept,Tyler Boyd,,10,1,bench,False
2022,1,LNO,draft_kept,Justin Tucker,,11,12,starters,False
2022,1,LNO,draft_kept,Rashaad Penny,,9,12,starters,False
2022,1,LNO,draft_kept,Darrell Henderson Jr.,,12,1,bench,False
2022,1,LNO,draft_kept,Mike Evans,,3,12,starters,False
2022,1,LNO,draft_kept,Jakobi Meyers,,14,1,bench,False
2022,1,LNO,draft_kept,Colts D/ST,,15,12,starters,False
2022,1,LNO,draft_kept,Dallas Goedert,,8,1,starters,False
2022,1,LNO,draft_kept,Devin Singletary,,6,1,bench,False
2022,1,LNO,draft_kept,Jalen Hurts,,5,12,starters,False
2022,1,LNO,draft_kept,Alvin Kamara,,2,1,starters,False
2022,1,LNO,draft_kept,Stefon Diggs,,1,12,starters,False
2022,1,LNO,draft_kept,Russell Gage,,13,12,bench,False
2022,1,LNO,draft_kept,Tee Higgins,,4,1,starters,False
2022,1,LNO,draft_kept,Odell Beckham Jr.,,16,1,bench,False
2022,3,LNO,added,Nelson Agholor,,,,bench,False
2022,3,LNO,added,Sterling Shepard,,,,bench,False
2022,3,LNO,added,Eagles D/ST,,,,starters,False
2022,3,LNO,dropped,Colts D/St,2,15,12,,
2022,3,LNO,dropped,Russell Gage,2,13,12,,
2022,3,LNO,dropped,Odell Beckham Jr.,2,16,1,,
2022,5,LNO,added,Corey Davis,,,,bench,False
2022,5,LNO,added,Mack Hollins,,,,bench,False
2022,5,LNO,dropped,Nelson Agholor,4,,,,
2022,5,LNO,dropped,Sterling Shepard,4,,,,
2022,6,LNO,added,Jerick McKinnon,,14,6,bench,False
2022,6,LNO,dropped,Rashaad Penny,5,9,12,,
2022,7,LNO,added,Taysom Hill,,,,starters,False
2022,7,LNO,added,Chris Olave,,9,1,starters,False
2022,7,LNO,added,Dameon Pierce,,4,6,starters,False
2022,7,LNO,added,Dolphins D/ST,,,,starters,False
2022,7,LNO,added,Daniel Jones,,,,starters,False
2022,7,LNO,added,Clyde Edwards-Helaire,,5,7,starters,False
2022,7,LNO,dropped,Tyler Boyd,6,10,1,,
2022,7,LNO,dropped,Darrell Henderson Jr.,6,12,1,,
2022,7,LNO,dropped,Mike Evans,6,3,12,,
2022,7,LNO,dropped,Corey Davis,6,,,,
2022,7,LNO,dropped,Alvin Kamara,6,2,1,,
2022,7,LNO,dropped,Mack Hollins,6,,,,
2022,8,LNO,added,Zay Jones,,,,bench,False
2022,8,LNO,dropped,Dolphins D/St,7,,,,
2022,10,LNO,added,Graham Gano,,,,starters,False
2022,10,LNO,added,Terrace Marshall Jr.,,,,bench,False
2022,10,LNO,dropped,Jerick Mckinnon,9,14,6,,
2022,10,LNO,dropped,Zay Jones,9,,,,
2022,11,LNO,added,Jets D/ST,,,,bench,False
2022,11,LNO,dropped,Graham Gano,10,,,,
2022,12,LNO,added,Cam Akers,,6,9,bench,False
2022,12,LNO,dropped,Clyde Edwards-Helaire,11,5,7,,
2022,13,LNO,added,Zonovan Knight,,,,bench,False
2022,13,LNO,dropped,Terrace Marshall Jr.,12,,,,
2022,14,LNO,added,Tyler Conklin,,,,starters,False
2022,14,LNO,dropped,Jets D/St,13,,,,
2022,1,CHLK,draft_kept,Davante Adams,,2,8,starters,False
2022,1,CHLK,draft_kept,Matt Gay,,15,5,starters,False
2022,1,CHLK,draft_kept,49ers D/ST,,14,8,starters,False
2022,1,CHLK,draft_kept,Allen Robinson II,,7,5,starters,False
2022,1,CHLK,draft_kept,Kyle Pitts,,4,8,starters,False
2022,1,CHLK,draft_kept,Marquez Valdes-Scantling,,12,8,bench,False
2022,1,CHLK,draft_kept,Brandon Aiyuk,,8,8,bench,False
2022,1,CHLK,draft_kept,Derek Carr,,13,5,bench,False
2022,1,CHLK,draft_kept,Isiah Pacheco,,16,8,bench,False
2022,1,CHLK,draft_kept,Christian McCaffrey,,1,5,starters,False
2022,1,CHLK,draft_kept,D'Onta Foreman,,11,5,bench,False
2022,1,CHLK,draft_kept,A.J. Brown,,3,5,starters,False
2022,1,CHLK,draft_kept,Elijah Mitchell,,5,5,starters,False
2022,1,CHLK,draft_kept,Joe Burrow,,6,8,starters,False
2022,1,CHLK,draft_kept,James Cook,,9,5,bench,False
2022,1,CHLK,draft_kept,Raheem Mostert,,10,8,bench,False
2022,2,CHLK,added,Jeff Wilson Jr.,,,,starters,False
2022,2,CHLK,dropped,James Cook,1,9,5,,
2022,4,CHLK,added,Jake Elliott,,,,starters,False
2022,4,CHLK,dropped,Matt Gay,3,15,5,,
2022,5,CHLK,added,Will Dissly,,,,starters,False
2022,5,CHLK,added,Riley Patterson,,,,starters,False
2022,5,CHLK,dropped,Jake Elliott,4,,,,
2022,5,CHLK,dropped,Marquez Valdes-Scantling,4,12,8,,
2022,6,CHLK,added,Tyler Bass,,14,3,starters,False
2022,6,CHLK,dropped,Riley Patterson,5,,,,
2022,7,CHLK,added,Chris Boswell,,,,starters,False
2022,7,CHLK,added,Dante Pettis,,,,bench,False
2022,7,CHLK,dropped,Tyler Bass,6,14,3,,
2022,7,CHLK,dropped,Will Dissly,6,,,,
2022,8,CHLK,added,Greg Joseph,,16,2,starters,False
2022,8,CHLK,added,Robbie Anderson,,,,bench,False
2022,8,CHLK,dropped,Chris Boswell,7,,,,
2022,8,CHLK,dropped,Dante Pettis,7,,,,
2022,9,CHLK,added,Dolphins D/ST,,,,starters,False
2022,9,CHLK,dropped,Robbie Anderson,8,,,,
2022,12,CHLK,added,Noah Fant,,,,starters,False
2022,12,CHLK,dropped,Dolphins D/St,11,,,,
2022,13,CHLK,added,Hunter Henry,,12,11,bench,False
2022,13,CHLK,dropped,Allen Robinson Ii,12,7,5,,
2022,13,CHLK,dropped,Kyle Pitts,12,4,8,,
2022,14,CHLK,added,Dolphins D/ST,,,,bench,False
2022,14,CHLK,added,Mack Hollins,,,,bench,False
2022,14,CHLK,added,Greg Dulcich,,,,bench,False
2022,14,CHLK,dropped,Elijah Mitchell,13,5,5,,
2022,14,CHLK,dropped,Hunter Henry,13,12,11,,
2022,16,CHLK,added,Gardner Minshew,,,,bench,False
2022,16,CHLK,added,Evan Engram,,,,starters,False
2022,16,CHLK,dropped,Dolphins D/St,15,,,,
2022,16,CHLK,dropped,Greg Dulcich,15,,,,
2022,1,PCX,draft_kept,Breece Hall,,3,10,starters,False
2022,1,PCX,draft_kept,Buccaneers D/ST,,13,10,starters,False
2022,1,PCX,draft_kept,Chase Edmonds,,7,10,bench,False
2022,1,PCX,draft_kept,Nick Chubb,,2,3,starters,False
2022,1,PCX,draft_kept,George Pickens,,12,3,bench,False
2022,1,PCX,draft_kept,Tyler Bass,,14,3,starters,False
2022,1,PCX,draft_kept,Ja'Marr Chase,,1,10,starters,False
2022,1,PCX,draft_kept,Cordarrelle Patterson,,4,3,bench,False
2022,1,PCX,draft_kept,Cole Kmet,,9,10,starters,False
2022,1,PCX,draft_kept,Brian Robinson Jr.,,11,10,bench,False
2022,1,PCX,draft_kept,Christian Kirk,,8,3,bench,False
2022,1,PCX,draft_kept,Rachaad White,,10,3,bench,False
2022,1,PCX,draft_kept,Brandin Cooks,,6,3,starters,False
2022,1,PCX,draft_kept,Courtland Sutton,,5,10,starters,False
2022,1,PCX,added,Mike Davis,,,,bench,False
2022,1,PCX,added,Jameis Winston,,,,starters,False
2022,1,PCX,dropped,Matt Ryan,0,15,10,,
2022,1,PCX,dropped,A.J. Green,0,16,3,,
2022,2,PCX,added,Carson Wentz,,,,starters,False
2022,2,PCX,added,Taysom Hill,,,,starters,False
2022,2,PCX,dropped,Mike Davis,1,,,,
2022,2,PCX,dropped,Jameis Winston,1,,,,
2022,3,PCX,added,Pat Freiermuth,,12,12,starters,False
2022,3,PCX,added,Russell Wilson,,7,1,starters,False
2022,3,PCX,added,Logan Thomas,,,,bench,False
2022,3,PCX,added,Devin Duvernay,,,,bench,False
2022,3,PCX,dropped,Taysom Hill,2,,,,
2022,3,PCX,dropped,Cole Kmet,2,9,10,,
2022,3,PCX,dropped,Christian Kirk,2,8,3,,
2022,3,PCX,dropped,Chase Edmonds,2,7,10,,
2022,5,PCX,added,Kenny Pickett,,,,bench,False
2022,5,PCX,added,Latavius Murray,,,,bench,False
2022,5,PCX,added,Caleb Huntley,,,,bench,False
2022,5,PCX,dropped,Carson Wentz,4,,,,
2022,5,PCX,dropped,Logan Thomas,4,,,,
2022,5,PCX,dropped,Devin Duvernay,4,,,,
2022,6,PCX,added,Evan Engram,,,,starters,False
2022,6,PCX,added,Cairo Santos,,,,starters,False
2022,6,PCX,added,Dawson Knox,,9,2,bench,False
2022,6,PCX,dropped,Tyler Bass,5,14,3,,
2022,6,PCX,dropped,Brandin Cooks,5,6,3,,
2022,6,PCX,dropped,Caleb Huntley,5,,,,
2022,7,PCX,added,Patriots D/ST,,16,12,starters,False
2022,7,PCX,added,Nick Folk,,16,9,starters,False
2022,7,PCX,dropped,Evan Engram,6,,,,
2022,7,PCX,dropped,Cairo Santos,6,,,,
2022,8,PCX,added,Irv Smith Jr.,,10,2,starters,False
2022,8,PCX,added,Alexander Mattison,,10,5,bench,False
2022,8,PCX,added,Wan'Dale Robinson,,,,starters,False
2022,8,PCX,added,Greg Zuerlein,,,,starters,False
2022,8,PCX,added,Kyren Williams,,,,bench,False
2022,8,PCX,added,Andy Dalton,,,,starters,False
2022,8,PCX,dropped,Breece Hall,7,3,10,,
2022,8,PCX,dropped,Buccaneers D/St,7,13,10,,
2022,8,PCX,dropped,Latavius Murray,7,,,,
2022,8,PCX,dropped,Nick Folk,7,16,9,,
2022,8,PCX,dropped,Kenny Pickett,7,,,,
2022,8,PCX,dropped,Dawson Knox,7,9,2,,
2022,9,PCX,added,DeAndre Carter,,,,starters,False
2022,9,PCX,added,Justin Fields,,,,starters,False
2022,9,PCX,added,Isaiah Likely,,,,starters,False
2022,9,PCX,added,Devin Duvernay,,,,starters,False
2022,9,PCX,dropped,Kyren Williams,8,,,,
2022,9,PCX,dropped,Andy Dalton,8,,,,
2022,9,PCX,dropped,Wan'Dale Robinson,8,,,,
2022,9,PCX,dropped,Irv Smith Jr.,8,10,2,,
2022,10,PCX,added,Kyren Williams,,,,bench,False
2022,10,PCX,added,Cole Kmet,,9,10,bench,False
2022,10,PCX,added,Titans D/ST,,,,starters,False
2022,10,PCX,added,Riley Patterson,,,,starters,False
2022,10,PCX,dropped,Greg Zuerlein,9,,,,
2022,10,PCX,dropped,Deandre Carter,9,,,,
2022,10,PCX,dropped,Isaiah Likely,9,,,,
2022,10,PCX,dropped,Devin Duvernay,9,,,,
2022,11,PCX,added,Graham Gano,,,,starters,False
2022,11,PCX,added,Nico Collins,,,,bench,False
2022,11,PCX,dropped,Titans D/St,10,,,,
2022,11,PCX,dropped,Riley Patterson,10,,,,
2022,12,PCX,added,Dolphins D/ST,,,,starters,False
2022,12,PCX,added,Cameron Dicker,,,,starters,False
2022,12,PCX,added,Taylor Heinicke,,,,starters,False
2022,12,PCX,dropped,Graham Gano,11,,,,
2022,12,PCX,dropped,Russell Wilson,11,7,1,,
2022,12,PCX,dropped,Nico Collins,11,,,,
2022,13,PCX,added,Buccaneers D/ST,,13,10,starters,False
2022,13,PCX,added,Jimmy Garoppolo,,,,bench,False
2022,13,PCX,dropped,Dolphins D/St,12,,,,
2022,13,PCX,dropped,Taylor Heinicke,12,,,,
2022,14,PCX,added,Jared Goff,,,,starters,False
2022,14,PCX,added,Travis Homer,,,,starters,False
2022,14,PCX,added,Nick Folk,,16,9,starters,False
2022,14,PCX,dropped,Cameron Dicker,13,,,,
2022,14,PCX,dropped,Buccaneers D/St,13,13,10,,
2022,14,PCX,dropped,Jimmy Garoppolo,13,,,,
2022,15,PCX,added,EMPTY SLOT - D/ST,,,,starters,False
2022,15,PCX,added,Boston Scott,,,,bench,False
2022,15,PCX,added,EMPTY SLOT - K,,,,starters,False
2022,15,PCX,dropped,Travis Homer,14,,,,
2022,16,PCX,added,Cameron Dicker,,,,starters,False
2022,16,PCX,added,Jahan Dotson,,15,3,starters,False
2022,16,PCX,added,Deon Jackson,,,,bench,False
2022,16,PCX,added,Giants D/ST,,,,bench,False
2022,16,PCX,added,Titans D/ST,,,,starters,False
2022,16,PCX,dropped,Patriots D/St,15,16,12,,
2022,16,PCX,dropped,Nick Folk,15,16,9,,
2022,16,PCX,dropped,Empty Slot - K,15,,,,
2022,16,PCX,dropped,Kyren Williams,15,,,,
2022,16,PCX,dropped,Boston Scott,15,,,,
2022,16,PCX,dropped,Empty Slot - D/St,15,,,,
2022,16,PCX,dropped,Courtland Sutton,15,5,10,,
2022,1,MXLB,draft_kept,Rondale Moore,,12,9,bench,False
2022,1,MXLB,draft_kept,T.J. Hockenson,,8,9,starters,False
2022,1,MXLB,draft_kept,Jaylen Waddle,,7,4,bench,False
2022,1,MXLB,draft_kept,Saints D/ST,,15,4,starters,False
2022,1,MXLB,draft_kept,Michael Carter,,10,9,bench,False
2022,1,MXLB,draft_kept,Trey Lance,,11,4,bench,False
2022,1,MXLB,draft_kept,Nyheim Hines,,13,4,bench,False
2022,1,MXLB,draft_kept,Nick Folk,,16,9,starters,False
2022,1,MXLB,draft_kept,Michael Pittman Jr.,,4,9,starters,False
2022,1,MXLB,draft_kept,Cam Akers,,6,9,starters,False
2022,1,MXLB,draft_kept,Tyler Lockett,,9,4,bench,False
2022,1,MXLB,draft_kept,Josh Allen,,2,9,starters,False
2022,1,MXLB,draft_kept,Terry McLaurin,,5,4,starters,False
2022,1,MXLB,draft_kept,Travis Etienne Jr.,,3,4,starters,False
2022,1,MXLB,draft_kept,Dalvin Cook,,1,4,starters,False
2022,1,MXLB,added,Damien Williams,,,,bench,False
2022,1,MXLB,dropped,Chuba Hubbard,0,14,9,,
2022,2,MXLB,added,Rex Burkhead,,,,bench,False
2022,2,MXLB,dropped,Damien Williams,1,,,,
2022,3,MXLB,added,Marcus Mariota,,,,bench,False
2022,3,MXLB,dropped,Trey Lance,2,11,4,,
2022,5,MXLB,added,Brett Maher,,,,starters,False
2022,5,MXLB,added,Carson Wentz,,,,bench,False
2022,5,MXLB,dropped,Marcus Mariota,4,,,,
2022,5,MXLB,dropped,Nick Folk,4,16,9,,
2022,6,MXLB,added,Daniel Bellinger,,,,starters,False
2022,6,MXLB,added,Deon Jackson,,,,starters,False
2022,6,MXLB,dropped,Nyheim Hines,5,13,4,,
2022,6,MXLB,dropped,Rex Burkhead,5,,,,
2022,7,MXLB,added,Matt Ryan,,15,10,starters,False
2022,7,MXLB,added,Donovan Peoples-Jones,,,,bench,False
2022,7,MXLB,added,Kenyan Drake,,11,3,starters,False
2022,7,MXLB,dropped,Carson Wentz,6,,,,
2022,7,MXLB,dropped,Deon Jackson,6,,,,
2022,7,MXLB,dropped,Daniel Bellinger,6,,,,
2022,8,MXLB,added,Seahawks D/ST,,,,starters,False
2022,8,MXLB,added,Marcus Mariota,,,,bench,False
2022,8,MXLB,dropped,Matt Ryan,7,15,10,,
2022,8,MXLB,dropped,Saints D/St,7,15,4,,
2022,9,MXLB,added,Joshua Palmer,,,,bench,False
2022,9,MXLB,added,Nick Folk,,16,9,starters,False
2022,9,MXLB,dropped,Donovan Peoples-Jones,8,,,,
2022,9,MXLB,dropped,Brett Maher,8,,,,
2022,10,MXLB,added,Brett Maher,,,,starters,False
2022,10,MXLB,dropped,Nick Folk,9,16,9,,
2022,11,MXLB,added,Ben Skowronek,,,,bench,False
2022,11,MXLB,added,Texans D/ST,,,,starters,False
2022,11,MXLB,added,Cairo Santos,,,,starters,False
2022,11,MXLB,dropped,Cam Akers,10,6,9,,
2022,11,MXLB,dropped,Brett Maher,10,,,,
2022,11,MXLB,dropped,Marcus Mariota,10,,,,
2022,12,MXLB,added,Brett Maher,,,,starters,False
2022,12,MXLB,added,Marcus Mariota,,,,bench,False
2022,12,MXLB,dropped,Texans D/St,11,,,,
2022,12,MXLB,dropped,Cairo Santos,11,,,,
2022,14,MXLB,added,Tyler Huntley,,,,bench,False
2022,14,MXLB,dropped,Ben Skowronek,13,,,,
2022,15,MXLB,added,Dare Ogunbowale,,,,bench,False
2022,15,MXLB,added,Van Jefferson,,14,7,bench,False
2022,15,MXLB,dropped,Marcus Mariota,14,,,,
2022,15,MXLB,dropped,Kenyan Drake,14,11,3,,
2022,16,MXLB,added,Brandin Cooks,,6,3,bench,False
2022,16,MXLB,added,Courtland Sutton,,5,10,bench,False
2022,16,MXLB,dropped,Rondale Moore,15,12,9,,
2022,16,MXLB,dropped,Tyler Huntley,15,,,,
2022,1,BRIM,draft_kept,Daniel Carlson,,13,8,starters,False
2022,1,BRIM,draft_kept,Chase Claypool,,9,8,bench,False
2022,1,BRIM,draft_kept,Jarvis Landry,,12,5,bench,False
2022,1,BRIM,draft_kept,DeVante Parker,,11,8,bench,False
2022,1,BRIM,draft_kept,Melvin Gordon III,,8,5,bench,False
2022,1,BRIM,draft_kept,Deshaun Watson,,15,8,bench,False
2022,1,BRIM,draft_kept,Josh Jacobs,,3,8,starters,False
2022,1,BRIM,draft_kept,Rashod Bateman,,6,5,starters,False
2022,1,BRIM,draft_kept,Alexander Mattison,,10,5,bench,False
2022,1,BRIM,draft_kept,Vikings D/ST,,14,5,starters,False
2022,1,BRIM,draft_kept,Leonard Fournette,,2,5,starters,False
2022,1,BRIM,draft_kept,Cooper Kupp,,1,8,starters,False
